player_name,player_id,season,season_type,team,G,poss,min_played,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Isaiah Stewart,stewais01,2021,RS,DET,68,3021,1455,-1.650501777,2.950288262,1.299786485,-1.409070932,2.489508919,1.080437987,-1.661648527,3.061216549,1.399568023,3.06834497,3.06834497,0,-2.434038294,3.05303007,0.618991777,-0.394986523
Max Strus,strusma01,2021,PO,MIA,39,11,6,-10.86128618,-2.343731271,-13.20501745,8.894391349,-5.39686708,3.497524269,-7.233855271,-3.119371195,-10.35322647,-0.023121643,0,-0.023121643,-4.579322975,-5.676866659,-10.25618963,-3.602748417
Max Strus,strusma01,2021,RS,MIA,39,1039,507,1.433546813,-0.699576725,0.733970088,0.47475763,-4.592320714,-4.117563085,1.337510648,-1.564032239,-0.226521591,0.650267283,0.650267283,0,1.645877561,-1.868949851,-0.22307229,-0.384321523
Edmond Sumner,sumneed01,2021,RS,IND,53,1900,861,-1.62971415,-1.331337278,-2.961051428,1.170024991,-3.241390411,-2.071365421,-1.145048966,-1.798272932,-2.943321898,-0.085986342,-0.085986342,0,-1.613911122,-1.916966667,-3.530877789,1.264506984
Jae'Sean Tate,tateja01,2021,RS,HOU,70,4372,2043,-1.370810467,1.130918753,-0.239891714,3.518433341,0.654545795,4.172979136,-0.389561788,1.149004732,0.759442944,3.662936881,3.662936881,0,-1.133819051,1.388319428,0.254500377,0.135509154
Jayson Tatum,tatumja01,2021,PO,BOS,64,206,103,6.195007916,-2.76074331,3.434264606,-9.130388694,-9.061044726,-18.19143342,3.321001858,-4.264296512,-0.943294654,0.095668215,0,0.095668215,-0.769489256,0.460710225,-0.308779031,-2.252519997
Jayson Tatum,tatumja01,2021,RS,BOS,64,4758,2290,3.493661321,-1.364305854,2.129355467,4.922617807,0.018877774,4.941495581,3.995573563,-1.154632818,2.840940745,6.513081962,6.513081962,0,4.690571191,-0.856004196,3.834566995,-0.29584474
Jeff Teague,teaguje01,2021,PO,MIL,21,23,10,-12.41650691,-13.65837618,-26.07488309,-9.174176155,-11.01740165,-20.1915778,-12.5741149,-14.11485131,-26.68896621,-0.126972028,0,-0.126972028,-8.838942427,-13.88903523,-22.72797766,0.781329531
Jeff Teague,teaguje01,2021,RS,MIL,21,738,334,-0.468973848,-3.131054907,-3.600028755,-1.54335743,-1.924805878,-3.468163308,-0.769034144,-3.110131933,-3.879166078,-0.192949198,-0.192949198,0,-0.983188345,-3.999402142,-4.982590487,0.278981736
Jeff Teague,teaguje01,2021,RS,BOS,34,1279,616,-1.478400695,0.330087107,-1.148313588,1.9603622,-0.479732359,1.480629841,-0.8696298,0.183181808,-0.686447992,0.645441312,0.645441312,0,-0.504690848,-0.262307227,-0.766998074,-0.482417071
Garrett Temple,templga01,2021,RS,CHI,56,3253,1528,-2.23357448,1.537766905,-0.695807575,1.049405998,2.68119319,3.730599188,-1.65225953,1.865496748,0.213237218,2.314076414,2.314076414,0,-1.735779334,1.724226409,-0.011552925,0.173940729
Tyrell Terry,terryty01,2021,RS,DAL,11,120,56,-3.253365147,6.776597448,3.523232302,-13.47463827,9.890862761,-3.583775509,-5.587510186,7.871579355,2.284069169,0.143178335,0.143178335,0,-3.623204759,4.93308344,1.30987868,-0.457082175
Daniel Theis,theisda01,2021,RS,BOS,42,2135,1027,-1.115920365,2.891284419,1.775364054,1.157284341,0.071314632,1.228598974,-0.732323528,2.476751307,1.744427779,2.348253839,2.348253839,0,-0.507133555,2.457570007,1.950436452,-0.287957835
Daniel Theis,theisda01,2021,RS,CHI,23,1192,574,-2.045602785,0.863493886,-1.182108899,-4.38039001,-0.889525544,-5.269915554,-2.630767633,0.539521743,-2.09124589,0.192318058,0.192318058,0,-2.063710845,0.397780127,-1.665930719,-0.314698874
Brodric Thomas,thomabr01,2021,RS,CLE,28,784,375,-2.8142896,1.430348779,-1.383940821,-2.028028195,1.36070547,-0.667322726,-2.748059066,1.553099275,-1.194959791,0.296780044,0.296780044,0,-3.358156811,0.51356882,-2.844587991,-0.250482085
Brodric Thomas,thomabr01,2021,RS,HOU,4,54,24,-6.479782656,2.657598877,-3.82218378,-7.104912829,22.2835041,15.17859127,-6.9283204,6.965374055,0.037053654,0.034709933,0.034709933,0,-7.666930273,2.297070112,-5.369860161,1.725061272
Isaiah Thomas,thomais02,2021,RS,NOP,3,104,48,-8.381266265,-0.465466285,-8.84673255,-4.756771589,6.246826101,1.490054512,-8.110359899,0.950863991,-7.159495908,-0.110408249,-0.110408249,0,-5.621369125,-1.28479612,-6.906165245,2.264256677
Khyri Thomas,thomakh01,2021,RS,HOU,5,339,153,4.815744476,5.762137155,10.57788163,11.78837992,-1.816607566,9.971772357,6.647364817,4.589614353,11.23697917,1.100100617,1.100100617,0,5.865355565,4.562110091,10.42746566,0.764710711
Matt Thomas,thomama02,2021,RS,TOR,26,414,192,-2.485736821,-5.599814188,-8.085551009,-7.13623209,-1.55608319,-8.69231528,-3.617054198,-5.077796362,-8.69485056,-0.579746389,-0.579746389,0,-3.907208052,-5.804333664,-9.711541716,-0.451115028
Matt Thomas,thomama02,2021,RS,UTA,19,281,134,-0.772469707,-4.534374469,-5.306844176,-7.867816877,-4.400968083,-12.26878496,-2.418401983,-4.895046226,-7.313448209,-0.310968147,-0.310968147,0,-1.734306031,-6.492738642,-8.227044673,-0.330193071
Tristan Thompson,thomptr01,2021,PO,BOS,54,160,80,2.843491624,3.489682459,6.333174083,-16.71287409,-15.52379474,-32.23666884,-1.038962713,-0.203319077,-1.24228179,0.062801131,0,0.062801131,-3.209991001,1.944572662,-1.265418338,-1.030177948
Tristan Thompson,thomptr01,2021,RS,BOS,54,2672,1287,-2.346273106,-0.446420358,-2.792693464,-0.965381011,-0.522129968,-1.487510979,-2.220356962,-0.487347637,-2.707704599,0.027672832,0.027672832,0,-2.197500648,-0.096506163,-2.294006811,-0.361720585
Sindarius Thornwell,thornsi01,2021,RS,ORL,7,307,144,-1.385969745,0.577592625,-0.80837712,-3.37481669,5.011896149,1.63707946,-1.820659326,1.613692905,-0.206966421,0.186385109,0.186385109,0,-2.465158534,2.004598423,-0.460560112,-0.242405605
Sindarius Thornwell,thornsi01,2021,RS,NOP,14,147,73,-4.476962249,1.393875967,-3.083086282,0.94307497,3.959271812,4.902346782,-3.640806602,2.029654938,-1.611151664,0.042380751,0.042380751,0,-3.045534169,-0.696191795,-3.741725964,-0.083796092
Matisse Thybulle,thybuma01,2021,PO,PHI,65,112,52,-5.089756007,14.76749178,9.677735778,-32.55026588,13.45842278,-19.0918431,-11.26255791,15.22488144,3.962323529,0.185802888,0,0.185802888,-10.79089248,12.31059098,1.519698501,1.139578246
Matisse Thybulle,thybuma01,2021,RS,PHI,65,2754,1298,-1.991351695,5.107235827,3.115884132,-0.134255596,2.620598342,2.486342746,-1.72837236,4.823331993,3.094959632,3.87114568,3.87114568,0,-1.644707579,5.270166721,3.625459142,0.009963928
Killian Tillie,tilliki02,2021,RS,MEM,18,387,182,-2.510907628,-1.209869346,-3.720776974,-2.43238559,7.325434173,4.893048583,-2.651166189,0.47125403,-2.179912158,0.052640426,0.052640426,0,-1.9248188,-1.259611433,-3.184430233,-0.564389553
Xavier Tillman,tillmxa01,2021,PO,MEM,59,35,15,-16.49375028,-13.18816548,-29.68191575,-15.73157015,-10.71798911,-26.44955926,-17.54300701,-13.35176074,-30.89476776,-0.22179228,0,-0.22179228,-10.17834396,-13.69435129,-23.87269525,-0.156193706
Xavier Tillman,tillmxa01,2021,RS,MEM,59,2292,1085,-1.484922102,0.275893568,-1.209028534,-0.591100696,2.052235791,1.461135095,-1.385074915,0.633400802,-0.751674113,1.102424156,1.102424156,0,-1.591641812,0.803187073,-0.788454739,-0.345328099
Anthony Tolliver,tollian01,2021,PO,PHI,11,5,2,-6.51329932,34.94305863,28.42975931,-16.6747997,16.30159,-0.3732097,-9.155477477,32.59965979,23.44418231,0.029021109,0,0.029021109,-9.61570872,22.84682997,13.23112125,5.165677547
Anthony Tolliver,tollian01,2021,RS,PHI,11,217,99,-4.722908989,0.815982071,-3.906926918,1.393463911,8.823757049,10.21722096,-3.742604055,2.484007534,-1.258596521,0.075374122,0.075374122,0,-3.169890178,0.667199677,-2.5026905,0.05848486
Obi Toppin,toppiob01,2021,PO,NYK,62,73,36,-4.829733582,3.32600562,-1.503727962,5.460840986,-0.692573163,4.768267824,-2.872656275,2.592362732,-0.280293543,0.046900594,0,0.046900594,-3.473244821,3.118307553,-0.354937268,0.243717409
Obi Toppin,toppiob01,2021,RS,NYK,62,1386,683,-2.125612885,1.026196478,-1.099416407,-0.067462382,-2.366410461,-2.433872843,-1.812596345,0.324215359,-1.488380986,0.436726627,0.436726627,0,-1.976592065,-1.024605828,-3.001197893,-0.667337
Juan Toscano-Anderson,toscaju01,2021,RS,GSW,53,2400,1107,-1.459464868,1.952170394,0.492705526,-1.373139627,2.670021851,1.296882225,-1.519195115,2.182715187,0.663520071,1.9259688,1.9259688,0,-2.508442961,2.339345166,-0.169097794,-0.102550326
Axel Toupane,toupaax01,2021,PO,MIL,8,15,8,-0.579645641,-1.874508086,-2.454153727,23.60998849,-25.11704654,-1.507058058,4.335513905,-6.918851215,-2.58333731,0.000669258,0,0.000669258,2.97305554,-9.882413157,-6.909357617,-4.51128327
Axel Toupane,toupaax01,2021,RS,MIL,8,134,61,-1.377551812,3.671764911,2.294213099,-7.051750415,6.909158005,-0.142592411,-2.608810093,4.580099388,1.971289295,0.146248009,0.146248009,0,-0.816798256,2.387277951,1.570479696,-0.473418636
Karl-Anthony Towns,townska01,2021,RS,MIN,50,3581,1689,2.6994917,-0.279464327,2.420027373,5.951005824,-0.18512314,5.765882684,3.619807572,-0.233752875,3.386054698,5.341047608,5.341047608,0,3.415196439,0.279271609,3.694468048,1.020506782
Gary Trent Jr.,trentga02,2021,RS,POR,41,2620,1262,0.161622023,-2.184979581,-2.023357558,-0.46220708,-2.336930664,-2.799137744,-0.028754775,-2.299898141,-2.328652916,0.26960971,0.26960971,0,0.394272822,-2.312777263,-1.918504441,-0.626807207
Gary Trent Jr.,trentga02,2021,RS,TOR,17,1127,540,-0.647946096,-2.57530665,-3.223252745,-0.710448514,-5.159262154,-5.869710668,-0.681793012,-3.246277093,-3.928070105,-0.324079955,-0.324079955,0,-0.155313913,-2.697958605,-2.853272517,-0.151754477
P.J. Tucker,tuckepj01,2021,PO,MIL,20,175,83,-1.400065989,4.742496916,3.342430927,15.74346174,-7.118314317,8.625147421,2.015374678,2.237595535,4.252970213,0.308173885,0,0.308173885,1.451073035,-0.585722138,0.865350897,0.743339673
P.J. Tucker,tuckepj01,2021,RS,MIL,20,867,397,-3.190491317,0.565721355,-2.624769962,3.869286268,-6.59106969,-2.721783422,-1.883550662,-0.91858063,-2.802131293,-0.010489386,-0.010489386,0,-2.548796032,-0.868436904,-3.417232936,-0.667258929
P.J. Tucker,tuckepj01,2021,RS,HOU,32,2014,959,-5.829644446,-0.48254242,-6.312186866,-3.26513837,-1.739255279,-5.00439365,-5.675722897,-0.736514516,-6.412237413,-1.786548167,-1.786548167,0,-6.55458374,-0.50695846,-7.0615422,-0.299680046
Rayjon Tucker,tuckera01,2021,RS,PHI,14,155,68,0.818598077,3.200444048,4.019042124,-10.7755043,4.927285002,-5.848219295,-1.568684592,3.675212359,2.106527767,0.170905017,0.170905017,0,-2.605970938,1.169136811,-1.436834127,1.44706054
Myles Turner,turnemy01,2021,RS,IND,47,3053,1455,-2.244449616,4.505432437,2.260982821,-1.56122857,4.106540702,2.545312132,-2.239874036,4.6923269,2.452452863,3.858738317,3.858738317,0,-1.547145122,5.087318287,3.540173164,-0.085125196
Jonas Valanciunas,valanjo01,2021,PO,MEM,62,212,104,0.559414915,0.875569768,1.434984683,13.84098828,6.150650805,19.99163908,3.211789711,2.108402544,5.320192255,0.435887706,0,0.435887706,7.716879709,0.48374798,8.20062769,-1.275236094
Jonas Valanciunas,valanjo01,2021,RS,MEM,62,3728,1755,1.953643122,0.896246691,2.849889814,1.998498229,0.174457029,2.172955259,2.084630234,0.778334973,2.862965207,5.029235181,5.029235181,0,1.858862742,1.463709322,3.322572065,0.067919297
Denzel Valentine,valende01,2021,RS,CHI,62,2159,1036,-1.599102214,-0.780943164,-2.380045378,-1.3314299,2.110324394,0.778894494,-1.622471428,-0.211575225,-1.834046653,0.482949535,0.482949535,0,-1.058844978,-1.126146652,-2.18499163,-0.24889589
Jarred Vanderbilt,vandeja01,2021,RS,MIN,64,2462,1139,-0.928959243,2.887652893,1.95869365,-0.765772932,1.885861525,1.120088593,-0.941061704,2.92342346,1.982361756,2.760809675,2.760809675,0,-1.141916587,3.437826105,2.295909519,0.394717738
Fred VanVleet,vanvlfr01,2021,RS,TOR,52,3923,1899,2.655069271,1.766487379,4.42155665,1.538172683,3.707160963,5.245333646,2.59915042,2.288731244,4.887881663,7.322880062,7.322880062,0,2.44343627,3.135350831,5.578787101,-1.053860029
Anderson Varejao,varejan01,2021,RS,CLE,5,80,36,-6.036258388,-6.962259277,-12.99851766,-13.09969744,-10.69029848,-23.78999593,-7.722651154,-8.096042998,-15.81869415,-0.238260423,-0.238260423,0,-7.090118421,-8.173434497,-15.26355292,-0.746650143
Devin Vassell,vassede01,2021,RS,SAS,62,2252,1056,-1.039641759,-1.246077014,-2.285718773,-1.407343153,1.602621336,0.195278183,-1.159378273,-0.723208436,-1.882586709,0.466940984,0.466940984,0,-1.451682533,-0.456711052,-1.908393585,-0.085630893
Gabe Vincent,vincega01,2021,PO,MIA,50,28,14,3.905105516,-1.195295376,2.70981014,-16.96458385,18.63897907,1.674395218,-0.011826478,2.906601134,2.894774656,0.041595157,0,0.041595157,-0.25800836,-0.777808475,-1.035816836,0.026445622
Gabe Vincent,vincega01,2021,RS,MIA,50,1334,655,-1.77405033,-0.207219554,-1.981269884,-1.533419457,-0.58522126,-2.118640717,-1.816232321,-0.306497397,-2.122729718,0.209249489,0.209249489,0,-1.225554177,0.0428538,-1.182700377,-0.179349838
Noah Vonleh,vonleno01,2021,RS,BRK,4,24,11,-22.49203896,-11.80811076,-34.30014972,-16.32140797,-30.75863696,-47.08004493,-22.69144492,-16.50089237,-39.19233729,-0.203593733,-0.203593733,0,-15.2790825,-14.53233435,-29.81141685,-0.458147686
Nikola Vucevic,vucevni01,2021,RS,ORL,44,3117,1500,0.3693849,1.830679332,2.200064232,0.071634559,-2.351439344,-2.279804785,0.491589859,1.101875303,1.593465161,3.33060544,3.33060544,0,0.60297469,1.029863176,1.632837867,0.199019456
Nikola Vucevic,vucevni01,2021,RS,CHI,26,1733,848,1.632139927,0.984482528,2.616622455,0.485851229,-2.144146576,-1.658295347,1.490370506,0.372962438,1.863332943,1.993507668,1.993507668,0,2.688526294,1.463357703,4.151883997,-0.123895179
Dean Wade,wadede01,2021,RS,CLE,63,2501,1212,-1.579869726,-0.423279403,-2.003149128,-2.822682316,-0.787887654,-3.610569969,-1.892146871,-0.487307236,-2.379454107,0.227801841,0.227801841,0,-2.099320073,-0.730250205,-2.829570278,-0.586033978
Moritz Wagner,wagnemo01,2021,RS,ORL,11,613,286,-2.867600122,-1.937000054,-4.804600176,-4.659237693,-3.854222887,-8.51346058,-3.322576632,-2.400749179,-5.723325811,-0.436754788,-0.436754788,0,-2.249967292,-1.517835413,-3.767802705,0.67387694
Moritz Wagner,wagnemo01,2021,RS,WAS,25,832,375,-1.302292429,5.866069945,4.563777516,-0.18034198,1.35295557,1.172613591,-1.127903968,5.319805275,4.191901306,1.346876974,1.346876974,0,-0.808107729,5.86854228,5.060434551,1.423055605
Moritz Wagner,wagnemo01,2021,RS,BOS,9,131,61,-12.04595483,-1.111722681,-13.15767751,-20.21804508,5.045552129,-15.17249296,-14.53797278,0.081437449,-14.45653533,-0.366003202,-0.366003202,0,-13.41705505,-1.872477192,-15.28953224,0.462865692
Kemba Walker,walkeke02,2021,PO,BOS,43,187,91,-6.198803714,-2.793453867,-8.992257581,-13.21073428,-16.31416764,-29.52490191,-8.047513699,-5.86263445,-13.91014815,-0.544242097,0,-0.544242097,-9.459006036,-3.265628116,-12.72463415,1.804262848
Kemba Walker,walkeke02,2021,RS,BOS,43,2836,1369,3.623672973,0.597693692,4.221366665,2.168124753,-0.338567662,1.829557091,3.52937336,0.441999628,3.971372989,4.693429963,4.693429963,0,3.900383847,0.975266162,4.875650009,-0.025934432
Lonnie Walker IV,walkelo01,2021,RS,SAS,60,3172,1522,-1.999612286,-3.069618493,-5.069230779,-0.832856954,-5.846286891,-6.679143845,-1.864281212,-3.849049977,-5.713331189,-2.298501935,-2.298501935,0,-2.067669365,-3.525408759,-5.593078124,-0.113962626
John Wall,walljo01,2021,RS,HOU,40,2721,1288,-0.927411486,-1.651316648,-2.578728134,-1.809929485,0.27993284,-1.529996644,-1.017060593,-1.318805629,-2.335866222,0.273013011,0.273013011,0,-1.068697839,-1.99075919,-3.05945703,0.322855837
Brad Wanamaker,wanambr01,2021,RS,GSW,39,1318,625,-2.310736175,-0.587278676,-2.898014851,-3.639819776,2.609444461,-1.030375314,-2.714887413,0.021951645,-2.692935768,0.018136935,0.018136935,0,-2.869409513,0.493885152,-2.375524362,-0.329747741
Brad Wanamaker,wanambr01,2021,RS,CHA,22,885,428,-1.856258993,-1.842329986,-3.698588979,-8.332865828,-1.197207376,-9.530073203,-3.307642916,-1.814388559,-5.122031475,-0.517557622,-0.517557622,0,-3.382717134,-1.675095809,-5.057812943,-0.080406345
T.J. Warren,warretj01,2021,RS,IND,4,250,117,-3.916407247,-2.809381445,-6.725788692,1.886004043,1.866496759,3.752500802,-2.964890861,-2.00084499,-4.965735851,-0.133275674,-0.133275674,0,-2.04479791,-1.611005358,-3.655803268,0.771736698
P.J. Washington,washipj01,2021,RS,CHA,64,4077,1954,-2.979429284,0.287289027,-2.692140257,1.360685664,1.422494848,2.783180511,-2.235091805,0.554567816,-1.68052399,1.069056604,1.069056604,0,-1.638371532,0.635954757,-1.002416775,0.271149743
Yuta Watanabe,watanyu01,2021,RS,TOR,50,1533,723,-0.918760751,0.117231015,-0.801529736,-2.641307412,0.010014195,-2.631293218,-1.363279804,0.104296441,-1.258983362,0.548803532,0.548803532,0,-1.864745304,-0.040519972,-1.905265276,-0.219327449
Tremont Waters,watertr01,2021,PO,BOS,26,13,5,-11.80890059,-3.731059801,-15.53996039,-20.98191434,-13.58678242,-34.56869677,-14.4625763,-5.940583008,-20.4031593,-0.048967518,0,-0.048967518,-13.62950186,-2.941599277,-16.57110114,5.31685619
Tremont Waters,watertr01,2021,RS,BOS,26,511,238,2.35167694,-3.088628576,-0.736951635,-2.83711992,0.077564259,-2.759555661,1.38082736,-2.630133245,-1.249305886,0.185911809,0.185911809,0,1.335381348,-3.456822507,-2.121441159,2.042583206
Paul Watson,watsopa01,2021,RS,TOR,27,630,297,0.629360618,-5.416699609,-4.787338991,0.445031978,-2.203019048,-1.75798707,0.617200407,-5.058880923,-4.441680516,-0.255539777,-0.255539777,0,-0.731425261,-4.907430733,-5.638855994,-0.314958643
Quinndary Weatherspoon,weathqu01,2021,RS,SAS,20,261,121,-4.528725194,-5.490700028,-10.01942522,-9.605056542,-6.184240313,-15.78929686,-5.812785091,-5.91122743,-11.72401252,-0.56084102,-0.56084102,0,-4.39154738,-4.309943478,-8.701490858,1.246253933
Russell Westbrook,westbru01,2021,PO,WAS,65,227,106,-0.777886781,-1.790952513,-2.568839294,5.894012218,2.197301058,8.091313276,0.689006801,-0.903568077,-0.214561276,0.143456263,0,0.143456263,4.547858675,-3.072344213,1.475514462,1.410059366
Russell Westbrook,westbru01,2021,RS,WAS,65,5290,2369,0.809779123,-2.76390824,-1.954129117,-1.747963183,1.768964563,0.02100138,0.366310205,-1.980725084,-1.614414879,1.407782257,1.407782257,0,0.808842041,-1.306514985,-0.497672944,2.592687512
Coby White,whiteco01,2021,RS,CHI,69,4564,2156,-1.089550389,-1.4184236,-2.507973989,-2.373231802,0.553523077,-1.819708725,-1.413819801,-1.093356556,-2.507176358,0.268059436,0.268059436,0,-1.014065367,-0.936463586,-1.950528953,0.361243524
Derrick White,whitede01,2021,RS,SAS,36,2201,1064,1.072065217,3.290705261,4.362770478,2.242640584,1.935935103,4.178575686,1.39726273,3.22375731,4.62102004,4.003205761,4.003205761,0,0.876473978,3.610251922,4.4867259,0.046102339
Hassan Whiteside,whiteha01,2021,RS,SAC,36,1171,546,-4.556538098,0.779087664,-3.777450434,-4.079929936,-0.213659546,-4.293589482,-4.76163409,0.716032925,-4.045601166,-0.361527285,-0.361527285,0,-3.990889077,-0.208569319,-4.199458395,0.171421746
Greg Whittington,whittgr01,2021,RS,DEN,4,27,12,-13.43077828,-8.46049924,-21.89127752,3.588455297,26.05662746,29.64508276,-10.80513015,-1.825947372,-12.63107752,-0.05957213,-0.05957213,0,-7.646053658,-6.037934954,-13.68398861,-1.541918451
Andrew Wiggins,wiggian01,2021,RS,GSW,71,5081,2364,-0.846766485,0.779499065,-0.067267421,-1.646356867,-0.622554494,-2.268911361,-1.052519511,0.500971848,-0.551547662,2.645390198,2.645390198,0,-1.025714968,1.288756675,0.263041708,-0.235774452
Grant Williams,willigr01,2021,PO,BOS,63,51,24,0.070215022,5.104572374,5.174787397,19.97322036,21.14155445,41.11477481,4.309594893,8.829787822,13.13938271,0.197962241,0,0.197962241,1.033180117,6.810665448,7.843845565,-1.318240679
Grant Williams,willigr01,2021,RS,BOS,63,2395,1138,-2.834658965,-0.245627292,-3.080286257,-4.380607706,0.859069966,-3.521537739,-3.352296471,-0.02833686,-3.38063333,-0.367111091,-0.367111091,0,-3.016780259,0.1940303,-2.822749959,0.264908684
Kenrich Williams,willike04,2021,RS,OKC,66,3066,1426,-0.047442047,-0.000569325,-0.048011372,3.94572371,1.070960897,5.016684607,0.87978098,0.253076904,1.132857884,2.82511369,2.82511369,0,-0.448926599,-0.096406457,-0.545333056,0.005686014
Lou Williams,willilo02,2021,PO,ATL,24,74,36,-1.553741956,-1.701242114,-3.25498407,-7.004109574,0.957433664,-6.04667591,-2.5651808,-1.325462334,-3.890643133,-0.021765798,0,-0.021765798,3.907388666,-2.667007337,1.24038133,0.717639524
Lou Williams,willilo02,2021,RS,ATL,24,1061,505,-0.748885845,-4.906239614,-5.655125459,-0.03266952,-1.014861174,-1.047530694,-0.673926652,-4.379275148,-5.0532018,-0.596434935,-0.596434935,0,-0.031068671,-5.712146311,-5.743214983,0.512636688
